0.0,0.0,0.0,-0.13538989424705505,-0.08250409364700317,-0.02758466011141536,-0.21179834008216858,-0.21330606937408447,-0.05551268091653583,-0.24160251021385193,-0.3211149573326111,-0.09361306881760356,-0.23342818021774292,-0.4148000478744507,-0.13021489536617992,-0.0641435980796814,-0.41252195835113525,-0.005824241100299332,-0.07938981056213379,-0.5662962794303894,-0.0658381015643954,-0.08426183462142944,-0.6730066239833832,-0.10419018125389812,-0.08392006158828735,-0.7656330466270447,-0.1332071379408717,0.006483018398284912,-0.4107528328895569,-0.029596221877682183,-0.16565442085266113,-0.4237334728240967,-0.13117736136769054,-0.18459972739219666,-0.2914566397666931,-0.15219239449356792,-0.14447668194770813,-0.22252660989761353,-0.14324298059796092,0.056575238704681396,-0.3831164240837097,-0.0616453357622504,-0.12142470479011536,-0.3632849454879761,-0.15633950686310527,-0.11919349431991577,-0.24128735065460205,-0.12776203012322185,-0.07354557514190674,-0.18695294857025146,-0.08388576960419414,0.09114539623260498,-0.3324652910232544,-0.09894140368555782,-0.06652626395225525,-0.3293200731277466,-0.1586020693764567,-0.0743330717086792,-0.24445956945419312,-0.13663073932980296,-0.03702014684677124,-0.20267236232757568,-0.10273100739573238,up
0.0,0.0,0.0,-0.12964370846748352,-0.0776362419128418,-0.029904221488664007,-0.211531400680542,-0.2093636393547058,-0.05878927495939479,-0.24003970623016357,-0.32161945104599,-0.09783481371266589,-0.21789342164993286,-0.418302446603775,-0.13573756378752933,-0.062389910221099854,-0.40570133924484253,-0.00782278489930377,-0.07440599799156189,-0.5639983415603638,-0.06857779186827884,-0.07602772116661072,-0.6685092449188232,-0.10714565527302966,-0.07179000973701477,-0.7612381279468536,-0.13606008452040896,0.009508848190307617,-0.40124666690826416,-0.031034321828315115,-0.1450691521167755,-0.42168986797332764,-0.1377050088034366,-0.1640479564666748,-0.2885470390319824,-0.1629667983637546,-0.12807917594909668,-0.21238207817077637,-0.15586682718856082,0.06314665079116821,-0.37481749057769775,-0.06250448089701877,-0.09921187162399292,-0.36711210012435913,-0.16367025238139377,-0.1006370484828949,-0.24033480882644653,-0.1393301890478824,-0.05993729829788208,-0.17689132690429688,-0.0961415649638866,0.10385137796401978,-0.32708388566970825,-0.09873105895383105,-0.04326528310775757,-0.3362189531326294,-0.16346396070582614,-0.053917884826660156,-0.2479076385498047,-0.14391772013766513,-0.02021867036819458,-0.1984294056892395,-0.11059838098151431,up
0.0,0.0,0.0,-0.12907224893569946,-0.06339895725250244,-0.046604575838898654,-0.2253265380859375,-0.20081448554992676,-0.07998418274149799,-0.2344549298286438,-0.33106476068496704,-0.12108281465992832,-0.16825079917907715,-0.4234096109867096,-0.1618451273702135,-0.12999886274337769,-0.3853958249092102,-0.025244493287061687,-0.13020724058151245,-0.5621101260185242,-0.09148587497696781,-0.12003237009048462,-0.6726921796798706,-0.12882427337393665,-0.10550674796104431,-0.7708790600299835,-0.15248296621069812,-0.04281890392303467,-0.3795292377471924,-0.041548466559504504,-0.11141389608383179,-0.43928050994873047,-0.16308259430155658,-0.1268182098865509,-0.30338913202285767,-0.1897815412543764,-0.1133773922920227,-0.20723652839660645,-0.17338130834326648,0.037636399269104004,-0.35865217447280884,-0.06659727009758853,-0.03733569383621216,-0.3783782720565796,-0.18364794018492603,-0.04490327835083008,-0.23666030168533325,-0.1626994109414568,-0.029103338718414307,-0.14955294132232666,-0.11074373337254428,0.1193472146987915,-0.3223864436149597,-0.09585473152623081,0.03926193714141846,-0.35270756483078003,-0.16426683428511524,0.022574126720428467,-0.25600093603134155,-0.14040682676062488,0.03415024280548096,-0.19332575798034668,-0.09937724682316684,up
0.0,0.0,0.0,-0.12683886289596558,-0.05882537364959717,-0.04911652124980037,-0.22114762663841248,-0.18922555446624756,-0.08315559394219463,-0.22815048694610596,-0.3144468069076538,-0.12371046758750026,-0.17080113291740417,-0.40437546372413635,-0.16384989685872142,-0.1560722291469574,-0.37649697065353394,-0.03467427856782024,-0.15545672178268433,-0.5618502497673035,-0.10183577902176921,-0.14309969544410706,-0.6755951941013336,-0.1410392738089854,-0.1311837136745453,-0.7748834788799286,-0.16621491975644176,-0.06361395120620728,-0.3677195906639099,-0.05011631838539188,-0.10192573070526123,-0.43036603927612305,-0.1737003690705592,-0.10420805215835571,-0.28892791271209717,-0.20059300131657665,-0.0915345549583435,-0.19038772583007812,-0.18495366639950817,0.024653911590576172,-0.34685391187667847,-0.07389845616677349,-0.017367780208587646,-0.3795626163482666,-0.19167756206849162,-0.026337921619415283,-0.23758924007415771,-0.1693620002970988,-0.021871089935302734,-0.15043294429779053,-0.1177400789366061,0.11402648687362671,-0.3132932186126709,-0.10165472246268337,0.0617445707321167,-0.35651999711990356,-0.171858615349322,0.04140913486480713,-0.2537113428115845,-0.145430392693072,0.04205805063247681,-0.1861945390701294,-0.10303527779439037,up
0.0,0.0,0.0,-0.12385249137878418,-0.0630648136138916,-0.05392023828895276,-0.21279126405715942,-0.20345598459243774,-0.08589373064310735,-0.19579976797103882,-0.34471410512924194,-0.12299090904267018,-0.12569940090179443,-0.4372144937515259,-0.15904843342573827,-0.17110106348991394,-0.38015812635421753,-0.034975665631606034,-0.1758795976638794,-0.5690873563289642,-0.09595028591425603,-0.16074222326278687,-0.6836342513561249,-0.13198938501150792,-0.1467893123626709,-0.7852370738983154,-0.15611731541426366,-0.07520478963851929,-0.3703611493110657,-0.04527022969992345,-0.08368748426437378,-0.4355867803096771,-0.16270812881262486,-0.08238363265991211,-0.2971857190132141,-0.19012629521162694,-0.07797092199325562,-0.19867217540740967,-0.17700899672777837,0.01617419719696045,-0.3498706817626953,-0.06371012610466664,0.004091084003448486,-0.39300537109375,-0.17637963128359502,-0.010610401630401611,-0.2521370053291321,-0.15866487753660863,-0.018490254878997803,-0.16169112920761108,-0.11238585692913716,0.10650140047073364,-0.3174716830253601,-0.0864383159306783,0.07769423723220825,-0.3693118095397949,-0.15490535927088445,0.05414968729019165,-0.2705356478691101,-0.13292401564390843,0.04420638084411621,-0.20112764835357666,-0.09519864154131596,up
0.0,0.0,0.0,-0.12303042411804199,-0.06989216804504395,-0.06258363484079155,-0.2051469087600708,-0.20224469900131226,-0.10132856874400886,-0.1881963312625885,-0.3378531336784363,-0.1438700055950335,-0.12249284982681274,-0.435333788394928,-0.18425890265638145,-0.1793612539768219,-0.38615596294403076,-0.04158271683985504,-0.1868104636669159,-0.5750638246536255,-0.10547710417444023,-0.17521002888679504,-0.6898609399795532,-0.1439135616892031,-0.1632097363471985,-0.7947687208652496,-0.1696893370025805,-0.08085626363754272,-0.37764841318130493,-0.048822777556722485,-0.0805627703666687,-0.4429627060890198,-0.16725401042634758,-0.0796123743057251,-0.3044222593307495,-0.19656697868043693,-0.07662796974182129,-0.20737963914871216,-0.18550016938382896,0.012303471565246582,-0.3568993806838989,-0.06509918926889213,0.008898019790649414,-0.4004359245300293,-0.17792754827672752,-0.0077841877937316895,-0.26244765520095825,-0.161235237705057,-0.018536150455474854,-0.1744207739830017,-0.11651979594165596,0.10239845514297485,-0.32261765003204346,-0.08656120507652076,0.08273595571517944,-0.3790661096572876,-0.1543113386505297,0.059265077114105225,-0.28111928701400757,-0.13211798130208763,0.04726499319076538,-0.20950204133987427,-0.09477468787366661,up
0.0,0.0,0.0,-0.11560863256454468,-0.06379514932632446,-0.06742759725463543,-0.19813001155853271,-0.19177252054214478,-0.10969246855390224,-0.18501311540603638,-0.3235365152359009,-0.15413182905328426,-0.12327659130096436,-0.42289620637893677,-0.1958405815662161,-0.18274375796318054,-0.38186222314834595,-0.05355470931542072,-0.1943867802619934,-0.5755438804626465,-0.12095613709104214,-0.18707576394081116,-0.6942861676216125,-0.16128219595563564,-0.17808949947357178,-0.8017893433570862,-0.1883617930711523,-0.08298152685165405,-0.3731456398963928,-0.05959647080314312,-0.07705694437026978,-0.44242143630981445,-0.18249547413003597,-0.07664024829864502,-0.2996746301651001,-0.2105498009027258,-0.07478201389312744,-0.1989729404449463,-0.19784058561933193,0.011680543422698975,-0.35119718313217163,-0.07477373561275158,0.015221595764160156,-0.3996288776397705,-0.18968415191781673,-0.0032279491424560547,-0.2600685954093933,-0.17010758748662624,-0.015969932079315186,-0.1732879877090454,-0.12341123750817928,0.10238105058670044,-0.3162153959274292,-0.09561537137639675,0.0896914005279541,-0.3748948574066162,-0.16491348972928677,0.06420689821243286,-0.27602773904800415,-0.1417612277568594,0.049894094467163086,-0.20594888925552368,-0.10367414286744747,up
0.0,0.0,0.0,-0.1087833046913147,-0.06530976295471191,-0.07328070062061443,-0.18249428272247314,-0.19556701183319092,-0.11575799542328014,-0.1584252119064331,-0.3239511251449585,-0.15839558201690807,-0.09959441423416138,-0.41903966665267944,-0.19717104094883098,-0.18520915508270264,-0.3977988362312317,-0.06349586802383556,-0.21418893337249756,-0.5892162024974823,-0.13069675224681987,-0.22029340267181396,-0.7059883773326874,-0.17093720394035472,-0.22324252128601074,-0.8143817186355591,-0.19887056308647288,-0.08495503664016724,-0.39340347051620483,-0.06556299435754909,-0.06551867723464966,-0.4500184655189514,-0.18348277467151775,-0.06748372316360474,-0.3075108528137207,-0.21042861896415843,-0.07288128137588501,-0.216189444065094,-0.19960678475757732,0.010457396507263184,-0.3697473406791687,-0.07671888279577388,0.022653400897979736,-0.40390700101852417,-0.18898151176830424,0.0022631287574768066,-0.2644686698913574,-0.17079449551960124,-0.013215124607086182,-0.18779104948043823,-0.12737616258522166,0.0994907021522522,-0.33064204454421997,-0.09416539328952922,0.09729796648025513,-0.38036108016967773,-0.16439395504852428,0.06833571195602417,-0.27831345796585083,-0.1433375115956892,0.050848305225372314,-0.2116984724998474,-0.10733319180866374,up
0.0,0.0,0.0,-0.09140139818191528,-0.08367490768432617,-0.08582781819433194,-0.13273024559020996,-0.22529160976409912,-0.12628588644594174,-0.06934845447540283,-0.35862308740615845,-0.1640953478011511,0.00016814470291137695,-0.4523046612739563,-0.1960663553866766,-0.18868166208267212,-0.42284882068634033,-0.05248719272941571,-0.20136505365371704,-0.6160616874694824,-0.11116245953172665,-0.2062457799911499,-0.7299519777297974,-0.15008767513364774,-0.2071918249130249,-0.8338680863380432,-0.17877072660058957,-0.08137762546539307,-0.4109911322593689,-0.04518715111345273,-0.009756147861480713,-0.4867645800113678,-0.1521315035018347,-0.014477252960205078,-0.3520994186401367,-0.18095017043680173,-0.03379338979721069,-0.26322102546691895,-0.17392775980562192,0.016305744647979736,-0.3793937563896179,-0.048614474067392166,0.07158321142196655,-0.43755918741226196,-0.14961001841157895,0.04529529809951782,-0.30862826108932495,-0.13429524568647366,0.01678842306137085,-0.2321271300315857,-0.09584004251092892,0.09686082601547241,-0.3305380344390869,-0.06011915026039105,0.1362086534500122,-0.40545982122421265,-0.12639077571958524,0.10496735572814941,-0.3147885799407959,-0.10828706441253644,0.07274395227432251,-0.24684351682662964,-0.07569755432933789,up
0.0,0.0,0.0,-0.06576186418533325,-0.09977596998214722,-0.1350098437319076,-0.07335251569747925,-0.24370986223220825,-0.17822288336851955,0.01361018419265747,-0.38205236196517944,-0.20676674308874965,0.0956154465675354,-0.47851911187171936,-0.22566204133131862,-0.16590487957000732,-0.44425100088119507,-0.053295742596176865,-0.14215105772018433,-0.6379684805870056,-0.10834386559822917,-0.1279941201210022,-0.7559086084365845,-0.14518440129855037,-0.11041063070297241,-0.8602709472179413,-0.16941994788744807,-0.05989640951156616,-0.43042415380477905,-0.01498708861568332,0.05968308448791504,-0.500720202922821,-0.1320033705482757,0.048970162868499756,-0.3651125431060791,-0.17283648612597347,0.014433026313781738,-0.27081114053726196,-0.1628549433002746,0.03272801637649536,-0.39811182022094727,0.007344353136929271,0.12647783756256104,-0.45090609788894653,-0.11073165001967311,0.09736979007720947,-0.32314759492874146,-0.11864123853543163,0.051663219928741455,-0.2535330057144165,-0.08356991770365596,0.09921437501907349,-0.34766966104507446,0.01956428413591027,0.1626443862915039,-0.4062044620513916,-0.05899320902922511,0.14063632488250732,-0.32091617584228516,-0.05633688333132625,0.09951537847518921,-0.2627965211868286,-0.026639850685981514,up
